x1,x2,group,event_time,censor_time
0.8579758812571538,-0.8532433505588201,B,1.0025582998638238,1.0065378436135308
-0.1913043248816149,-0.2873833615491761,B,0.8976775808787031,0.8069941177535127
-1.2756863233379219,-1.4634420018370031,A,0.8670766776068972,0.7544365517917926
-1.1332872140034806,-0.5907070139634865,B,1.6714408304021848,1.8874458945328632
-0.9194522860016113,0.3156050035903405,B,1.1661595921219847,0.7811055091301301
0.49716074405376404,1.2058536208882336,A,0.724812943105931,0.4588951555718567
0.14242573607056525,-0.7290838377436085,B,1.3556055655357002,1.8092055350520762
0.6904853540677682,-0.6541464400677965,B,1.1868552771113425,2.62878860378832
-0.42725264633653426,-2.147289029738655,B,1.172718357507637,0.6160325402825371
0.15853969107671423,-0.16266592054490767,B,1.1875749822662875,0.4485332798281357
0.6255903939673367,-1.062414411859563,B,1.7531332641661848,0.7104989722383189
-0.3093465397202384,-0.5294394273660737,A,0.9398866444229698,0.8656633593718616
0.45677523755741145,-0.8768607781675882,B,1.9053455565617878,0.7860071778043344
-0.6619259410666513,-0.09426255425255699,A,0.6263613442107125,0.6852831108381465
-0.3630538465650718,-1.7577283913566313,B,1.2413825850481466,0.9970174309224038
-0.3817378939983291,-1.4670452453909906,A,2.8617529588499826,1.0309763372088125
-1.1958396455890397,2.129247112028298,A,0.632591474395438,0.9306903926868607
0.4869724807855818,-1.287422581274031,A,2.3125253132353114,1.0584926243795727
-0.46940234020272387,-1.0967855784546396,B,1.1324200421244326,2.1697355921146166
0.01249411872768743,1.836913528321314,A,0.9831946085776376,1.6081752785327963
0.48074665890590895,2.905067169240407,A,0.7650180236548046,1.5139561238272616
0.4465311760299441,-1.1715666288253417,B,1.30574011888846,0.7597319681627195
0.6653851089727862,-0.36824895678803055,B,1.0000551740824397,1.1964580612985123
-0.09848548450942361,0.34155555094050954,A,1.1276155453032293,0.5462663185272865
-0.42329831204415375,1.7286976444055924,B,0.5652169314529963,1.6373170109142376
-0.07971821090639905,-0.9868570784282374,A,1.4848407131299828,0.7441214235767225
-1.6873344339580298,-0.24527784594210975,A,1.0448219724009604,2.638812121192706
-1.4471124724230873,0.777337576061744,B,0.7546227244865684,1.2983229771297475
-1.3226996123544024,0.43476607446661863,A,0.6589148313798842,2.687344661970901
-0.9972468276014818,-0.37615607123009925,B,1.0165711726610296,0.6736351073675763
0.3997742267234366,-0.13382296451604114,B,1.0620534967983042,1.2683830483809115
-0.9054790553600608,-1.3748958083699818,B,1.409757127838178,1.0101160298161567
-0.3781625540393897,-0.23817374397466523,A,0.5466812998353904,0.7197238907252962
1.2992282977860654,-0.2663874900089551,B,1.3305665780615676,0.9517913759487203
-0.35626397106142593,0.23216988962625595,B,0.490134166580691,1.9232855196731442
0.7375155684670865,-0.555327218819016,A,0.8244568642506439,0.7685476423855576
-0.933617680009877,0.471538522545139,A,1.2391236200285445,0.613429130743573
-0.20543755786763002,1.0127158178198286,A,1.16633163249614,1.29008961533359
-0.9500220549105812,0.15542932766846604,B,0.6489135623543351,0.8057819868061343
-0.3390330759005625,0.35175640839920347,B,0.5650980851508655,1.0014207995963056
0.8403081374573955,0.053155347577867364,A,0.48366568142952016,0.9457318005232437
-1.7273204231923487,8.439309141418043e-05,B,0.5868340883044686,0.6016758815462
0.43442364354585733,-0.7215580335428474,B,2.9478957501099017,0.4505966477904049
0.2377356023322779,0.316494261673308,B,1.2284137522180787,1.3423410848588073
-0.5941499556967944,-0.09728659841348947,A,0.7690712722370303,0.8726160291723206
-1.4460578543884546,2.093168308930595,A,0.6488694587354262,0.6038311031957107
0.07212950771386951,1.5733549024752425,A,0.5156568534981225,1.9860268280018083
-0.5294927090638024,0.3858465525565008,B,0.7950430052553848,1.3374776205287464
0.23267621135470395,-0.7630572096947675,B,1.2805297280078918,0.658278322864276
0.02185214552344288,-1.112411471983418,B,1.2027951159861978,0.49164843738577696
1.6017788913209154,1.191142953088865,A,1.6963412844313985,1.6248566540391114
-0.23935562747302427,0.2627492251471385,A,1.0716046102931134,1.3132568502936692
-1.023497492621865,0.4801434033916108,A,0.9602993501775566,3.6128096358648754
0.17927563495631615,-1.7445859869741926,B,1.1177744274791233,0.8871434046362594
0.21999668397176517,0.9274384815581808,A,1.3087495300486338,1.4520766254175754
1.3591875752404365,0.45442033821436295,B,2.370451490564208,0.9367854058839578
0.8351112459145785,-1.110430684414478,B,1.0864382568801543,1.1139111467789427
0.35687105914950934,-0.47152480744994896,A,0.9100652731568064,1.2133412738206504
1.4633028912195618,0.2637172043565196,A,2.2617690266217014,1.649497321153645
-1.188763054322851,0.05246679835624363,A,0.739332749705727,0.9501213888226357
-0.6397515327497477,-0.292171185803555,B,1.5053192347824587,0.8766346602249986
-0.9265759414055249,-0.10348826806596086,B,0.7400382526503836,0.9162025672634585
-0.38980980315576796,-0.25197737820688537,A,1.61770083173482,1.4612082879092991
-1.3766861475563088,0.15256251210246857,A,0.7753972248503598,2.372048140281863
0.6351509468144043,1.471491972993157,B,1.0788524232391303,1.0746028540037509
-0.22222269709877338,-2.5666584409312976,A,2.4539047620812653,0.5554745459550102
-1.4708062945026579,-0.23685026450968424,A,0.6820456217959012,1.3225787165451521
-1.0155790812075416,0.17651242137244696,A,0.5934789155109412,1.0766157545763857
0.3135138474501953,0.2959939896870995,A,0.9342476492210574,1.6281788522625635
0.8381265678943811,-0.37191458132128985,A,1.5775050405036424,0.35990317970068864
1.9967308916917865,-1.7567217824785826,B,1.2894593977914202,0.4473114818912064
2.9138624660073296,0.32799548371410964,B,2.5154666745315644,0.6110896961017069
0.4144094332759964,1.727350214164185,B,0.758879209082646,0.5270513670916595
-0.9895381200318641,-1.5338614049161376,B,1.5187755756778587,0.576525366571354
-2.132046280731309,0.8638280136981883,B,0.2730014781758525,1.0244812300601167
0.2677114623438358,-0.3285252231228939,A,0.9029184223485441,0.8827904031087269
-0.812941095310326,-0.0613243458288473,A,0.5064388805961795,1.8180263918347528
-0.41535726017968533,-1.052898510703949,B,0.840503771220388,0.8062968893153917
-0.6120967990598081,-0.33445617235587666,A,1.033957367555506,0.67528500281061
-0.14079088641638526,1.3000445946989585,B,0.7960715814342992,1.3320475701808128
1.0659802307876436,0.582655241987707,B,1.1446280467907972,1.6694088171671468
0.15704856744534462,1.732311605409944,A,0.8085858490514389,0.9472470803892905
-0.1586348370386883,1.1774118889776937,B,0.9149491080638511,0.903497354565826
-1.0356537528258116,0.4390866789295762,B,0.5577510275832892,1.6069515000341792
-1.674682944704357,1.743934526167792,A,0.6986489998982716,1.566740990205452
-0.4863079090733309,0.43899315873829875,A,1.0955124401327536,1.5838754910850101
-0.05378255081832049,0.8279881767970589,B,1.0471235588626007,1.2291983393107269
1.767929913579883,-0.29657095353470836,B,2.026356160769328,1.1328987350903488
0.13027452147288585,0.06654581585920483,A,1.1846600132610803,0.6778189562555118
0.9827395110230576,-0.6974238233002769,B,2.9438103884302773,0.8341171775673604
-0.49929559853915206,0.989583934594853,A,0.7880494511173912,1.215366745299066
-1.1849437664170246,-1.1783036231148656,B,0.8469450691763795,0.5646247607323351
